rag_chunk_id,source_table,document_id,document_title,document_short_title,source_file,pdf_page_start,pdf_page_end,chunk_type,retrieval_priority,text,embedding_text,citation_text,content_function,mode_relevance,keywords_en,keywords_ko,summary_ko,security_class,processing_status,review_required,version
MSRG_GLOS_TERM_405,glossary_chunks,MSRG DEC 2025,Maritime Staff Reference Guide,MSRG,Maritime-Staff-Reference-Guide_Electronic_Dec-2025_Final.pdf,99,99,acronym,high,Military Information Support Team,"Document: MSRG DEC 2025 - Maritime Staff Reference Guide
Term: MIST
Korean keywords: 해양참모운용 용어
Text: Military Information Support Team","MSRG DEC 2025, Glossary/Acronyms, PDF p.99-99",glossary_definition; definition,qa; staff_advice,MIST,해양참모운용 용어,,public,ok,NO,v1
MSRG_GLOS_TERM_406,glossary_chunks,MSRG DEC 2025,Maritime Staff Reference Guide,MSRG,Maritime-Staff-Reference-Guide_Electronic_Dec-2025_Final.pdf,99,99,acronym,high,Mine Warfare,"Document: MSRG DEC 2025 - Maritime Staff Reference Guide
Term: MIW
Korean keywords: 해양참모운용 용어
Text: Mine Warfare","MSRG DEC 2025, Glossary/Acronyms, PDF p.99-99",glossary_definition; definition,qa; staff_advice,MIW,해양참모운용 용어,,public,ok,NO,v1
MSRG_GLOS_TERM_407,glossary_chunks,MSRG DEC 2025,Maritime Staff Reference Guide,MSRG,Maritime-Staff-Reference-Guide_Electronic_Dec-2025_Final.pdf,99,99,acronym,high,Multinational Force,"Document: MSRG DEC 2025 - Maritime Staff Reference Guide
Term: MNF
Korean keywords: 해양참모운용 용어
Text: Multinational Force","MSRG DEC 2025, Glossary/Acronyms, PDF p.99-99",glossary_definition; definition,qa; staff_advice,MNF,해양참모운용 용어,,public,ok,NO,v1
MSRG_GLOS_TERM_408,glossary_chunks,MSRG DEC 2025,Maritime Staff Reference Guide,MSRG,Maritime-Staff-Reference-Guide_Electronic_Dec-2025_Final.pdf,99,99,acronym,high,Maritime Operations Center,"Document: MSRG DEC 2025 - Maritime Staff Reference Guide
Term: MOC
Korean keywords: 해양작전센터
Text: Maritime Operations Center","MSRG DEC 2025, Glossary/Acronyms, PDF p.99-99",glossary_definition; definition,qa; staff_advice,MOC,해양작전센터,,public,ok,NO,v1
MSRG_GLOS_TERM_409,glossary_chunks,MSRG DEC 2025,Maritime Staff Reference Guide,MSRG,Maritime-Staff-Reference-Guide_Electronic_Dec-2025_Final.pdf,99,99,acronym,high,Measure of Effectiveness,"Document: MSRG DEC 2025 - Maritime Staff Reference Guide
Term: MOE
Korean keywords: 효과측정지표
Text: Measure of Effectiveness","MSRG DEC 2025, Glossary/Acronyms, PDF p.99-99",glossary_definition; definition,qa; staff_advice,MOE,효과측정지표,,public,ok,NO,v1
MSRG_GLOS_TERM_410,glossary_chunks,MSRG DEC 2025,Maritime Staff Reference Guide,MSRG,Maritime-Staff-Reference-Guide_Electronic_Dec-2025_Final.pdf,99,99,acronym,high,Maximum (Aircraft) On Ground,"Document: MSRG DEC 2025 - Maritime Staff Reference Guide
Term: MOG
Korean keywords: 해양참모운용 용어
Text: Maximum (Aircraft) On Ground","MSRG DEC 2025, Glossary/Acronyms, PDF p.99-99",glossary_definition; definition,qa; staff_advice,MOG,해양참모운용 용어,,public,ok,NO,v1
MSRG_GLOS_TERM_411,glossary_chunks,MSRG DEC 2025,Maritime Staff Reference Guide,MSRG,Maritime-Staff-Reference-Guide_Electronic_Dec-2025_Final.pdf,99,99,acronym,high,Measure of Performance,"Document: MSRG DEC 2025 - Maritime Staff Reference Guide
Term: MOP
Korean keywords: 수행측정지표
Text: Measure of Performance","MSRG DEC 2025, Glossary/Acronyms, PDF p.99-99",glossary_definition; definition,qa; staff_advice,MOP,수행측정지표,,public,ok,NO,v1
MSRG_GLOS_TERM_412,glossary_chunks,MSRG DEC 2025,Maritime Staff Reference Guide,MSRG,Maritime-Staff-Reference-Guide_Electronic_Dec-2025_Final.pdf,99,99,acronym,high,Mission-Oriented Protective Posture,"Document: MSRG DEC 2025 - Maritime Staff Reference Guide
Term: MOPP
Korean keywords: 해양참모운용 용어
Text: Mission-Oriented Protective Posture","MSRG DEC 2025, Glossary/Acronyms, PDF p.99-99",glossary_definition; definition,qa; staff_advice,MOPP,해양참모운용 용어,,public,ok,NO,v1
MSRG_GLOS_TERM_413,glossary_chunks,MSRG DEC 2025,Maritime Staff Reference Guide,MSRG,Maritime-Staff-Reference-Guide_Electronic_Dec-2025_Final.pdf,99,99,acronym,high,Maritime Operational Threat Response,"Document: MSRG DEC 2025 - Maritime Staff Reference Guide
Term: MOTR
Korean keywords: 해양참모운용 용어
Text: Maritime Operational Threat Response","MSRG DEC 2025, Glossary/Acronyms, PDF p.99-99",glossary_definition; definition,qa; staff_advice,MOTR,해양참모운용 용어,,public,ok,NO,v1
MSRG_GLOS_TERM_414,glossary_chunks,MSRG DEC 2025,Maritime Staff Reference Guide,MSRG,Maritime-Staff-Reference-Guide_Electronic_Dec-2025_Final.pdf,99,99,acronym,high,Maritime Patrol Aircraft,"Document: MSRG DEC 2025 - Maritime Staff Reference Guide
Term: MPA
Korean keywords: 해양참모운용 용어
Text: Maritime Patrol Aircraft","MSRG DEC 2025, Glossary/Acronyms, PDF p.99-99",glossary_definition; definition,qa; staff_advice,MPA,해양참모운용 용어,,public,ok,NO,v1
MSRG_GLOS_TERM_415,glossary_chunks,MSRG DEC 2025,Maritime Staff Reference Guide,MSRG,Maritime-Staff-Reference-Guide_Electronic_Dec-2025_Final.pdf,99,99,acronym,high,Maritime Planning Group,"Document: MSRG DEC 2025 - Maritime Staff Reference Guide
Term: MPG
Korean keywords: 계획
Text: Maritime Planning Group","MSRG DEC 2025, Glossary/Acronyms, PDF p.99-99",glossary_definition; definition,qa; staff_advice,MPG,계획,,public,ok,NO,v1
MSRG_GLOS_TERM_416,glossary_chunks,MSRG DEC 2025,Maritime Staff Reference Guide,MSRG,Maritime-Staff-Reference-Guide_Electronic_Dec-2025_Final.pdf,99,99,acronym,high,Maritime Patrol and Reconnaissance Aircraft,"Document: MSRG DEC 2025 - Maritime Staff Reference Guide
Term: MPRA
Korean keywords: 해양참모운용 용어
Text: Maritime Patrol and Reconnaissance Aircraft","MSRG DEC 2025, Glossary/Acronyms, PDF p.99-99",glossary_definition; definition,qa; staff_advice,MPRA,해양참모운용 용어,,public,ok,NO,v1
MSRG_GLOS_TERM_417,glossary_chunks,MSRG DEC 2025,Maritime Staff Reference Guide,MSRG,Maritime-Staff-Reference-Guide_Electronic_Dec-2025_Final.pdf,99,99,acronym,high,Maritime Pre-Positioning Ships Squadron,"Document: MSRG DEC 2025 - Maritime Staff Reference Guide
Term: MPSRON
Korean keywords: 해양참모운용 용어
Text: Maritime Pre-Positioning Ships Squadron","MSRG DEC 2025, Glossary/Acronyms, PDF p.99-99",glossary_definition; definition,qa; staff_advice,MPSRON,해양참모운용 용어,,public,ok,NO,v1
MSRG_GLOS_TERM_418,glossary_chunks,MSRG DEC 2025,Maritime Staff Reference Guide,MSRG,Maritime-Staff-Reference-Guide_Electronic_Dec-2025_Final.pdf,99,99,acronym,high,Military Sealift Command; Major Subordinate Command,"Document: MSRG DEC 2025 - Maritime Staff Reference Guide
Term: MSC
Korean keywords: 해상수송
Text: Military Sealift Command; Major Subordinate Command","MSRG DEC 2025, Glossary/Acronyms, PDF p.99-99",glossary_definition; definition,qa; staff_advice,MSC,해상수송,,public,ok,NO,v1
MSRG_GLOS_TERM_419,glossary_chunks,MSRG DEC 2025,Maritime Staff Reference Guide,MSRG,Maritime-Staff-Reference-Guide_Electronic_Dec-2025_Final.pdf,99,99,acronym,high,Military Support to Civil Authorities,"Document: MSRG DEC 2025 - Maritime Staff Reference Guide
Term: MSCA
Korean keywords: 해양참모운용 용어
Text: Military Support to Civil Authorities","MSRG DEC 2025, Glossary/Acronyms, PDF p.99-99",glossary_definition; definition,qa; staff_advice,MSCA,해양참모운용 용어,,public,ok,NO,v1
MSRG_GLOS_TERM_420,glossary_chunks,MSRG DEC 2025,Maritime Staff Reference Guide,MSRG,Maritime-Staff-Reference-Guide_Electronic_Dec-2025_Final.pdf,99,99,acronym,high,Maritime Security Cooperation Plan,"Document: MSRG DEC 2025 - Maritime Staff Reference Guide
Term: MSCP
Korean keywords: 해양안보
Text: Maritime Security Cooperation Plan","MSRG DEC 2025, Glossary/Acronyms, PDF p.99-99",glossary_definition; definition,qa; staff_advice,MSCP,해양안보,,public,ok,NO,v1
MSRG_GLOS_TERM_421,glossary_chunks,MSRG DEC 2025,Maritime Staff Reference Guide,MSRG,Maritime-Staff-Reference-Guide_Electronic_Dec-2025_Final.pdf,99,99,acronym,high,Maritime Targeting Coordination Board,"Document: MSRG DEC 2025 - Maritime Staff Reference Guide
Term: MTCB
Korean keywords: 해양참모운용 용어
Text: Maritime Targeting Coordination Board","MSRG DEC 2025, Glossary/Acronyms, PDF p.99-99",glossary_definition; definition,qa; staff_advice,MTCB,해양참모운용 용어,,public,ok,NO,v1
MSRG_GLOS_TERM_422,glossary_chunks,MSRG DEC 2025,Maritime Staff Reference Guide,MSRG,Maritime-Staff-Reference-Guide_Electronic_Dec-2025_Final.pdf,99,99,acronym,high,Named Area of Interest,"Document: MSRG DEC 2025 - Maritime Staff Reference Guide
Term: NAI
Korean keywords: 해양참모운용 용어
Text: Named Area of Interest","MSRG DEC 2025, Glossary/Acronyms, PDF p.99-99",glossary_definition; definition,qa; staff_advice,NAI,해양참모운용 용어,,public,ok,NO,v1
MSRG_GLOS_TERM_423,glossary_chunks,MSRG DEC 2025,Maritime Staff Reference Guide,MSRG,Maritime-Staff-Reference-Guide_Electronic_Dec-2025_Final.pdf,99,99,acronym,high,Naval and Amphibious Liaison Element,"Document: MSRG DEC 2025 - Maritime Staff Reference Guide
Term: NALE
Korean keywords: 해양참모운용 용어
Text: Naval and Amphibious Liaison Element","MSRG DEC 2025, Glossary/Acronyms, PDF p.99-99",glossary_definition; definition,qa; staff_advice,NALE,해양참모운용 용어,,public,ok,NO,v1
MSRG_GLOS_TERM_424,glossary_chunks,MSRG DEC 2025,Maritime Staff Reference Guide,MSRG,Maritime-Staff-Reference-Guide_Electronic_Dec-2025_Final.pdf,99,99,acronym,high,North Atlantic Treaty Organization,"Document: MSRG DEC 2025 - Maritime Staff Reference Guide
Term: NATO
Korean keywords: 해양참모운용 용어
Text: North Atlantic Treaty Organization","MSRG DEC 2025, Glossary/Acronyms, PDF p.99-99",glossary_definition; definition,qa; staff_advice,NATO,해양참모운용 용어,,public,ok,NO,v1
MSRG_GLOS_TERM_425,glossary_chunks,MSRG DEC 2025,Maritime Staff Reference Guide,MSRG,Maritime-Staff-Reference-Guide_Electronic_Dec-2025_Final.pdf,99,99,acronym,high,Navy Forces,"Document: MSRG DEC 2025 - Maritime Staff Reference Guide
Term: NAVFOR
Korean keywords: 해양참모운용 용어
Text: Navy Forces","MSRG DEC 2025, Glossary/Acronyms, PDF p.99-99",glossary_definition; definition,qa; staff_advice,NAVFOR,해양참모운용 용어,,public,ok,NO,v1
MSRG_GLOS_TERM_426,glossary_chunks,MSRG DEC 2025,Maritime Staff Reference Guide,MSRG,Maritime-Staff-Reference-Guide_Electronic_Dec-2025_Final.pdf,99,99,acronym,high,Naval Cooperation and Guidance for Shipping,"Document: MSRG DEC 2025 - Maritime Staff Reference Guide
Term: NCAGS
Korean keywords: 해양참모운용 용어
Text: Naval Cooperation and Guidance for Shipping","MSRG DEC 2025, Glossary/Acronyms, PDF p.99-99",glossary_definition; definition,qa; staff_advice,NCAGS,해양참모운용 용어,,public,ok,NO,v1
MSRG_GLOS_TERM_427,glossary_chunks,MSRG DEC 2025,Maritime Staff Reference Guide,MSRG,Maritime-Staff-Reference-Guide_Electronic_Dec-2025_Final.pdf,99,99,acronym,high,Navy (Naval) Component Commander,"Document: MSRG DEC 2025 - Maritime Staff Reference Guide
Term: NCC
Korean keywords: 해양참모운용 용어
Text: Navy (Naval) Component Commander","MSRG DEC 2025, Glossary/Acronyms, PDF p.99-99",glossary_definition; definition,qa; staff_advice,NCC,해양참모운용 용어,,public,ok,NO,v1
MSRG_GLOS_TERM_428,glossary_chunks,MSRG DEC 2025,Maritime Staff Reference Guide,MSRG,Maritime-Staff-Reference-Guide_Electronic_Dec-2025_Final.pdf,99,99,acronym,high,Navy Cargo Handling Battalion,"Document: MSRG DEC 2025 - Maritime Staff Reference Guide
Term: NCHB
Korean keywords: 해양참모운용 용어
Text: Navy Cargo Handling Battalion","MSRG DEC 2025, Glossary/Acronyms, PDF p.99-99",glossary_definition; definition,qa; staff_advice,NCHB,해양참모운용 용어,,public,ok,NO,v1
MSRG_GLOS_TERM_429,glossary_chunks,MSRG DEC 2025,Maritime Staff Reference Guide,MSRG,Maritime-Staff-Reference-Guide_Electronic_Dec-2025_Final.pdf,100,100,acronym,high,Navy Doctrine Library System,"Document: MSRG DEC 2025 - Maritime Staff Reference Guide
Term: NDLS
Korean keywords: 해양참모운용 용어
Text: Navy Doctrine Library System","MSRG DEC 2025, Glossary/Acronyms, PDF p.100-100",glossary_definition; definition,qa; staff_advice,NDLS,해양참모운용 용어,,public,ok,NO,v1
MSRG_GLOS_TERM_430,glossary_chunks,MSRG DEC 2025,Maritime Staff Reference Guide,MSRG,Maritime-Staff-Reference-Guide_Electronic_Dec-2025_Final.pdf,100,100,acronym,high,Navy Expeditionary Combat Command,"Document: MSRG DEC 2025 - Maritime Staff Reference Guide
Term: NECC
Korean keywords: 해양참모운용 용어
Text: Navy Expeditionary Combat Command","MSRG DEC 2025, Glossary/Acronyms, PDF p.100-100",glossary_definition; definition,qa; staff_advice,NECC,해양참모운용 용어,,public,ok,NO,v1
MSRG_GLOS_TERM_431,glossary_chunks,MSRG DEC 2025,Maritime Staff Reference Guide,MSRG,Maritime-Staff-Reference-Guide_Electronic_Dec-2025_Final.pdf,100,100,acronym,high,Noncombatant Evacuation Operation,"Document: MSRG DEC 2025 - Maritime Staff Reference Guide
Term: NEO
Korean keywords: 해양참모운용 용어
Text: Noncombatant Evacuation Operation","MSRG DEC 2025, Glossary/Acronyms, PDF p.100-100",glossary_definition; definition,qa; staff_advice,NEO,해양참모운용 용어,,public,ok,NO,v1
MSRG_GLOS_TERM_432,glossary_chunks,MSRG DEC 2025,Maritime Staff Reference Guide,MSRG,Maritime-Staff-Reference-Guide_Electronic_Dec-2025_Final.pdf,100,100,acronym,high,Network Operations,"Document: MSRG DEC 2025 - Maritime Staff Reference Guide
Term: NETOPS
Korean keywords: 해양참모운용 용어
Text: Network Operations","MSRG DEC 2025, Glossary/Acronyms, PDF p.100-100",glossary_definition; definition,qa; staff_advice,NETOPS,해양참모운용 용어,,public,ok,NO,v1
MSRG_GLOS_TERM_433,glossary_chunks,MSRG DEC 2025,Maritime Staff Reference Guide,MSRG,Maritime-Staff-Reference-Guide_Electronic_Dec-2025_Final.pdf,100,100,acronym,high,Naval Gunfire Support,"Document: MSRG DEC 2025 - Maritime Staff Reference Guide
Term: NGFS
Korean keywords: 해양참모운용 용어
Text: Naval Gunfire Support","MSRG DEC 2025, Glossary/Acronyms, PDF p.100-100",glossary_definition; definition,qa; staff_advice,NGFS,해양참모운용 용어,,public,ok,NO,v1
MSRG_GLOS_TERM_434,glossary_chunks,MSRG DEC 2025,Maritime Staff Reference Guide,MSRG,Maritime-Staff-Reference-Guide_Electronic_Dec-2025_Final.pdf,100,100,acronym,high,Nongovernmental Organization,"Document: MSRG DEC 2025 - Maritime Staff Reference Guide
Term: NGO
Korean keywords: 해양참모운용 용어
Text: Nongovernmental Organization","MSRG DEC 2025, Glossary/Acronyms, PDF p.100-100",glossary_definition; definition,qa; staff_advice,NGO,해양참모운용 용어,,public,ok,NO,v1
MSRG_GLOS_TERM_435,glossary_chunks,MSRG DEC 2025,Maritime Staff Reference Guide,MSRG,Maritime-Staff-Reference-Guide_Electronic_Dec-2025_Final.pdf,100,100,acronym,high,Navy Information Operations Command,"Document: MSRG DEC 2025 - Maritime Staff Reference Guide
Term: NIOC
Korean keywords: 해양참모운용 용어
Text: Navy Information Operations Command","MSRG DEC 2025, Glossary/Acronyms, PDF p.100-100",glossary_definition; definition,qa; staff_advice,NIOC,해양참모운용 용어,,public,ok,NO,v1
MSRG_GLOS_TERM_436,glossary_chunks,MSRG DEC 2025,Maritime Staff Reference Guide,MSRG,Maritime-Staff-Reference-Guide_Electronic_Dec-2025_Final.pdf,100,100,acronym,high,Navy Mission-Essential Task,"Document: MSRG DEC 2025 - Maritime Staff Reference Guide
Term: NMET
Korean keywords: 해양참모운용 용어
Text: Navy Mission-Essential Task","MSRG DEC 2025, Glossary/Acronyms, PDF p.100-100",glossary_definition; definition,qa; staff_advice,NMET,해양참모운용 용어,,public,ok,NO,v1
MSRG_GLOS_TERM_437,glossary_chunks,MSRG DEC 2025,Maritime Staff Reference Guide,MSRG,Maritime-Staff-Reference-Guide_Electronic_Dec-2025_Final.pdf,100,100,acronym,high,Navy Mission-Essential Task List,"Document: MSRG DEC 2025 - Maritime Staff Reference Guide
Term: NMETL
Korean keywords: 해양참모운용 용어
Text: Navy Mission-Essential Task List","MSRG DEC 2025, Glossary/Acronyms, PDF p.100-100",glossary_definition; definition,qa; staff_advice,NMETL,해양참모운용 용어,,public,ok,NO,v1
MSRG_GLOS_TERM_438,glossary_chunks,MSRG DEC 2025,Maritime Staff Reference Guide,MSRG,Maritime-Staff-Reference-Guide_Electronic_Dec-2025_Final.pdf,100,100,acronym,high,National Military Intelligence Support Team,"Document: MSRG DEC 2025 - Maritime Staff Reference Guide
Term: NMIST
Korean keywords: 정보
Text: National Military Intelligence Support Team","MSRG DEC 2025, Glossary/Acronyms, PDF p.100-100",glossary_definition; definition,qa; staff_advice,NMIST,정보,,public,ok,NO,v1
MSRG_GLOS_TERM_439,glossary_chunks,MSRG DEC 2025,Maritime Staff Reference Guide,MSRG,Maritime-Staff-Reference-Guide_Electronic_Dec-2025_Final.pdf,100,100,acronym,high,National Military Strategy,"Document: MSRG DEC 2025 - Maritime Staff Reference Guide
Term: NMS
Korean keywords: 해양참모운용 용어
Text: National Military Strategy","MSRG DEC 2025, Glossary/Acronyms, PDF p.100-100",glossary_definition; definition,qa; staff_advice,NMS,해양참모운용 용어,,public,ok,NO,v1
MSRG_GLOS_TERM_440,glossary_chunks,MSRG DEC 2025,Maritime Staff Reference Guide,MSRG,Maritime-Staff-Reference-Guide_Electronic_Dec-2025_Final.pdf,100,100,acronym,high,National Maritime Intelligence Center,"Document: MSRG DEC 2025 - Maritime Staff Reference Guide
Term: NMIC
Korean keywords: 정보
Text: National Maritime Intelligence Center","MSRG DEC 2025, Glossary/Acronyms, PDF p.100-100",glossary_definition; definition,qa; staff_advice,NMIC,정보,,public,ok,NO,v1
MSRG_GLOS_TERM_441,glossary_chunks,MSRG DEC 2025,Maritime Staff Reference Guide,MSRG,Maritime-Staff-Reference-Guide_Electronic_Dec-2025_Final.pdf,100,100,acronym,high,Naval Network Warfare Command,"Document: MSRG DEC 2025 - Maritime Staff Reference Guide
Term: NNWC
Korean keywords: 해양참모운용 용어
Text: Naval Network Warfare Command","MSRG DEC 2025, Glossary/Acronyms, PDF p.100-100",glossary_definition; definition,qa; staff_advice,NNWC,해양참모운용 용어,,public,ok,NO,v1
MSRG_GLOS_TERM_442,glossary_chunks,MSRG DEC 2025,Maritime Staff Reference Guide,MSRG,Maritime-Staff-Reference-Guide_Electronic_Dec-2025_Final.pdf,100,100,acronym,high,Naval Operating Concept,"Document: MSRG DEC 2025 - Maritime Staff Reference Guide
Term: NOC
Korean keywords: 해양참모운용 용어
Text: Naval Operating Concept","MSRG DEC 2025, Glossary/Acronyms, PDF p.100-100",glossary_definition; definition,qa; staff_advice,NOC,해양참모운용 용어,,public,ok,NO,v1
MSRG_GLOS_TERM_443,glossary_chunks,MSRG DEC 2025,Maritime Staff Reference Guide,MSRG,Maritime-Staff-Reference-Guide_Electronic_Dec-2025_Final.pdf,100,100,acronym,high,Navy Planning Process,"Document: MSRG DEC 2025 - Maritime Staff Reference Guide
Term: NPP
Korean keywords: 계획; 해군계획수립절차
Text: Navy Planning Process","MSRG DEC 2025, Glossary/Acronyms, PDF p.100-100",glossary_definition; definition,qa; staff_advice,NPP,계획; 해군계획수립절차,,public,ok,NO,v1
MSRG_GLOS_TERM_444,glossary_chunks,MSRG DEC 2025,Maritime Staff Reference Guide,MSRG,Maritime-Staff-Reference-Guide_Electronic_Dec-2025_Final.pdf,100,100,acronym,high,National Security Council,"Document: MSRG DEC 2025 - Maritime Staff Reference Guide
Term: NSC
Korean keywords: 해양참모운용 용어
Text: National Security Council","MSRG DEC 2025, Glossary/Acronyms, PDF p.100-100",glossary_definition; definition,qa; staff_advice,NSC,해양참모운용 용어,,public,ok,NO,v1
